"gid","iso_a2","code","name","level_1","level_2"
12707701550,"US","2707701550","Angle","Minnesota","Lake of the Woods"
12707721690,"US","2707721690","Forest Area","Minnesota","Lake of the Woods"
12707733048,"US","2707733048","Kiel","Minnesota","Lake of the Woods"
12707744887,"US","2707744887","Myhre","Minnesota","Lake of the Woods"
12707752208,"US","2707752208","Potamo","Minnesota","Lake of the Woods"
12707756238,"US","2707756238","Rulien","Minnesota","Lake of the Woods"
12707763945,"US","2707763945","Swiftwater","Minnesota","Lake of the Woods"
12707767044,"US","2707767044","Victory","Minnesota","Lake of the Woods"
12707767782,"US","2707767782","Walhalla","Minnesota","Lake of the Woods"
12708910360,"US","2708910360","Cedar","Minnesota","Marshall"
12708917864,"US","2708917864","East Valley","Minnesota","Marshall"
12708917972,"US","2708917972","Eckvoll","Minnesota","Marshall"
12708944718,"US","2708944718","Mud Lake","Minnesota","Marshall"
12708970096,"US","2708970096","Whiteford","Minnesota","Marshall"
12709714356,"US","2709714356","Cushing","Minnesota","Morrison"
12709714806,"US","2709714806","Darling","Minnesota","Morrison"
12709725784,"US","2709725784","Green Prairie","Minnesota","Morrison"
12709754520,"US","2709754520","Ripley","Minnesota","Morrison"
12709755906,"US","2709755906","Rosing","Minnesota","Morrison"
12709758918,"US","2709758918","Scandia Valley","Minnesota","Morrison"
12713703106,"US","2713703106","Babbitt","Minnesota","St. Louis"
12713703880,"US","2713703880","Bassett","Minnesota","St. Louis"
12713706042,"US","2713706042","Birch Lake","Minnesota","St. Louis"
12713719232,"US","2713719232","Embarrass","Minnesota","St. Louis"
12713725550,"US","2713725550","Great Scott","Minnesota","St. Louis"
12713730302,"US","2713730302","Hoyt Lakes","Minnesota","St. Louis"
12713744548,"US","2713744548","Mountain Iron","Minnesota","St. Louis"
12713746898,"US","2713746898","Northeast St. Louis","Minnesota","St. Louis"
12713767288,"US","2713767288","Virginia","Minnesota","St. Louis"
12713767342,"US","2713767342","Waasa","Minnesota","St. Louis"
12713769898,"US","2713769898","White","Minnesota","St. Louis"
12713771869,"US","2713771869","Wuori","Minnesota","St. Louis"
12715725640,"US","2715725640","Greenfield","Minnesota","Wabasha"
12715743036,"US","2715743036","Minneiska","Minnesota","Wabasha"
12715743054,"US","2715743054","Minneiska","Minnesota","Wabasha"
12715767378,"US","2715767378","Wabasha","Minnesota","Wabasha"
12715768638,"US","2715768638","Watopa","Minnesota","Wabasha"
12802790126,"US","2802790126","1","Mississippi","Coahoma"
12802790864,"US","2802790864","2","Mississippi","Coahoma"
12802791602,"US","2802791602","3","Mississippi","Coahoma"
12802793078,"US","2802793078","5","Mississippi","Coahoma"
12804590207,"US","2804590207","1","Mississippi","Hancock"
12804590945,"US","2804590945","2","Mississippi","Hancock"
12804591683,"US","2804591683","3","Mississippi","Hancock"
12804592421,"US","2804592421","4","Mississippi","Hancock"
12804593159,"US","2804593159","5","Mississippi","Hancock"
12804790216,"US","2804790216","1","Mississippi","Harrison"
12804791692,"US","2804791692","3","Mississippi","Harrison"
12804792430,"US","2804792430","4","Mississippi","Harrison"
12804793168,"US","2804793168","5","Mississippi","Harrison"
12805590252,"US","2805590252","1","Mississippi","Issaquena"
12805590990,"US","2805590990","2","Mississippi","Issaquena"
12805592466,"US","2805592466","4","Mississippi","Issaquena"
12805990270,"US","2805990270","1","Mississippi","Jackson"
12805991008,"US","2805991008","2","Mississippi","Jackson"
12805991746,"US","2805991746","3","Mississippi","Jackson"
12805993222,"US","2805993222","5","Mississippi","Jackson"
12808990405,"US","2808990405","1","Mississippi","Madison"
12808993357,"US","2808993357","5","Mississippi","Madison"
12812191287,"US","2812191287","2","Mississippi","Rankin"
12812192763,"US","2812192763","4","Mississippi","Rankin"
12812590567,"US","2812590567","1","Mississippi","Sharkey"
12812591305,"US","2812591305","2","Mississippi","Sharkey"
12812592043,"US","2812592043","3","Mississippi","Sharkey"
12814391386,"US","2814391386","2","Mississippi","Tunica"
12814393600,"US","2814393600","5","Mississippi","Tunica"
12814991413,"US","2814991413","2","Mississippi","Warren"
12814992889,"US","2814992889","4","Mississippi","Warren"
13000192079,"US","3000192079","Lima-Centennial Valley","Montana","Beaverhead"
13000390756,"US","3000390756","Crow Reservation","Montana","Big Horn"
13000391617,"US","3000391617","Hardin","Montana","Big Horn"
13000392436,"US","3000392436","Northern Cheyenne Reservation","Montana","Big Horn"
13000591176,"US","3000591176","Fort Belknap","Montana","Blaine"
13000591638,"US","3000591638","Harlem","Montana","Blaine"
13000990976,"US","3000990976","East Carbon","Montana","Carbon"
13002993171,"US","3002993171","South Fork","Montana","Flathead"
13004791123,"US","3004791123","Flathead Reservation","Montana","Lake"
13004794000,"US","3004794000","Woods Bay-Rollins","Montana","Lake"
13005391071,"US","3005391071","Eureka","Montana","Lincoln"
13005392058,"US","3005392058","Libby","Montana","Lincoln"
13005393612,"US","3005393612","Troy","Montana","Lincoln"
13006193759,"US","3006193759","West End","Montana","Mineral"
13006391128,"US","3006391128","Flathead Reservation","Montana","Missoula"
13006392331,"US","3006392331","Missoula","Montana","Missoula"
13006393003,"US","3006393003","Seeley Lake-Blackfoot Valley","Montana","Missoula"
13006592289,"US","3006592289","Melstone","Montana","Musselshell"
13006592877,"US","3006592877","Roundup","Montana","Musselshell"
13006993969,"US","3006993969","Winnett South","Montana","Petroleum"
13007393675,"US","3007393675","Valier-Dupuyer","Montana","Pondera"
13007791743,"US","3007791743","Helmville","Montana","Powell"
13008191575,"US","3008191575","Hamilton","Montana","Ravalli"
13008790084,"US","3008790084","Ashland","Montana","Rosebud"
13008792457,"US","3008792457","Northern Cheyenne Reservation","Montana","Rosebud"
13008792856,"US","3008792856","Rosebud","Montana","Rosebud"
13008993507,"US","3008993507","Thompson Falls-West End","Montana","Sanders"
13010593276,"US","3010593276","South Valley","Montana","Valley"
13103519105,"US","3103519105","Glenvil","Nebraska","Clay"
13103524040,"US","3103524040","Inland","Nebraska","Clay"
13103528980,"US","3103528980","Lone Tree","Nebraska","Clay"
13103529820,"US","3103529820","Lynn","Nebraska","Clay"
13200194154,"US","3200194154","Carson Sink","Nevada","Churchill"
13200194238,"US","3200194238","Dixie Valley","Nevada","Churchill"
13200194308,"US","3200194308","Fallon","Nevada","Churchill"
13200394182,"US","3200394182","Clark","Nevada","Clark"
13200394504,"US","3200394504","Las Vegas","Nevada","Clark"
13200594364,"US","3200594364","Gardnerville-Minden","Nevada","Douglas"
13200594658,"US","3200594658","Pine Nut","Nevada","Douglas"
13200594826,"US","3200594826","Topaz Lake","Nevada","Douglas"
13200594952,"US","3200594952","Zephyr Cove","Nevada","Douglas"
13200794126,"US","3200794126","Carlin","Nevada","Elko"
13200794266,"US","3200794266","Elko","Nevada","Elko"
13200794476,"US","3200794476","Jackpot","Nevada","Elko"
13200794490,"US","3200794490","Jarbidge","Nevada","Elko"
13200794602,"US","3200794602","Montello","Nevada","Elko"
13200794616,"US","3200794616","Mountain City","Nevada","Elko"
13200794882,"US","3200794882","Wells","Nevada","Elko"
13200794896,"US","3200794896","West Wendover","Nevada","Elko"
13200994420,"US","3200994420","Goldfield","Nevada","Esmeralda"
13200994770,"US","3200994770","Silver Peak","Nevada","Esmeralda"
13201194098,"US","3201194098","Beowawe","Nevada","Eureka"
13201194294,"US","3201194294","Eureka","Nevada","Eureka"
13201394406,"US","3201394406","Golconda","Nevada","Humboldt"
13201394546,"US","3201394546","McDermitt","Nevada","Humboldt"
13201394798,"US","3201394798","Summit Lake","Nevada","Humboldt"
13201594042,"US","3201594042","Austin","Nevada","Lander"
13201594070,"US","3201594070","Battle Mountain","Nevada","Lander"
13201794014,"US","3201794014","Alamo","Nevada","Lincoln"
13201794112,"US","3201794112","Caliente","Nevada","Lincoln"
13201794672,"US","3201794672","Pioche","Nevada","Lincoln"
13201994322,"US","3201994322","Fernley","Nevada","Lyon"
13201994777,"US","3201994777","Silver Springs","Nevada","Lyon"
13201994784,"US","3201994784","Smith Valley","Nevada","Lyon"
13201994924,"US","3201994924","Yerington","Nevada","Lyon"
13202194434,"US","3202194434","Hawthorne","Nevada","Mineral"
13202194588,"US","3202194588","Mina","Nevada","Mineral"
13202194868,"US","3202194868","Walker River","Nevada","Mineral"
13202394028,"US","3202394028","Amargosa Valley","Nevada","Nye"
13202394084,"US","3202394084","Beatty","Nevada","Nye"
13202394252,"US","3202394252","Duckwater","Nevada","Nye"
13202394350,"US","3202394350","Gabbs","Nevada","Nye"
13202394644,"US","3202394644","Pahrump","Nevada","Nye"
13202394701,"US","3202394701","Ralston Valley","Nevada","Nye"
13202394728,"US","3202394728","Round Mountain","Nevada","Nye"
13202394812,"US","3202394812","Tonopah","Nevada","Nye"
13202394938,"US","3202394938","Yucca Flat","Nevada","Nye"
13202794448,"US","3202794448","Imlay","Nevada","Pershing"
13202794518,"US","3202794518","Lovelock","Nevada","Pershing"
13202994196,"US","3202994196","Clark","Nevada","Storey"
13202994854,"US","3202994854","Virginia City","Nevada","Storey"
13203194440,"US","3203194440","High Desert","Nevada","Washoe"
13203194462,"US","3203194462","Incline Village","Nevada","Washoe"
13203194635,"US","3203194635","North Valleys","Nevada","Washoe"
13203194703,"US","3203194703","Reno North","Nevada","Washoe"
13203194840,"US","3203194840","Verdi","Nevada","Washoe"
13203394056,"US","3203394056","Baker","Nevada","White Pine"
13203394168,"US","3203394168","Cherry Creek","Nevada","White Pine"
13203394280,"US","3203394280","Ely","Nevada","White Pine"
13203394532,"US","3203394532","Lund","Nevada","White Pine"
13203394560,"US","3203394560","McGill","Nevada","White Pine"
13203394742,"US","3203394742","Ruth","Nevada","White Pine"
13251094140,"US","3251094140","Carson City","Nevada","Carson City"
13300702420,"US","3300702420","Atkinson and Gilmanton Academy","New Hampshire","Coos"
13300704100,"US","3300704100","Beans","New Hampshire","Coos"
13300705140,"US","3300705140","Berlin","New Hampshire","Coos"
13300711220,"US","3300711220","Chandlers","New Hampshire","Coos"
13300716100,"US","3300716100","Crawfords","New Hampshire","Coos"
13300716660,"US","3300716660","Cutts","New Hampshire","Coos"
13300718340,"US","3300718340","Dixs","New Hampshire","Coos"
13300730260,"US","3300730260","Gorham","New Hampshire","Coos"
13300732420,"US","3300732420","Hadleys","New Hampshire","Coos"
13300739940,"US","3300739940","Kilkenny","New Hampshire","Coos"
13300761780,"US","3300761780","Pittsburg","New Hampshire","Coos"
13300763860,"US","3300763860","Randolph","New Hampshire","Coos"
13300768500,"US","3300768500","Second College","New Hampshire","Coos"
13300774500,"US","3300774500","Success","New Hampshire","Coos"
13300942820,"US","3300942820","Livermore","New Hampshire","Grafton"
13300979380,"US","3300979380","Waterville Valley","New Hampshire","Grafton"
13301500000,"US","3301500000","County subdivisions not defined","New Hampshire","Rockingham"
13301533060,"US","3301533060","Hampton","New Hampshire","Rockingham"
13301554580,"US","3301554580","North Hampton","New Hampshire","Rockingham"
13301566180,"US","3301566180","Rye","New Hampshire","Rockingham"
13400107810,"US","3400107810","Brigantine","New Jersey","Atlantic"
13400125560,"US","3400125560","Galloway","New Jersey","Atlantic"
13400141370,"US","3400141370","Longport","New Jersey","Atlantic"
13400503370,"US","3400503370","Bass River","New Jersey","Burlington"
13400551510,"US","3400551510","New Hanover","New Jersey","Burlington"
13400557510,"US","3400557510","Pemberton","New Jersey","Burlington"
13400566810,"US","3400566810","Shamong","New Jersey","Burlington"
13400572060,"US","3400572060","Tabernacle","New Jersey","Burlington"
13400577150,"US","3400577150","Washington","New Jersey","Burlington"
13400582420,"US","3400582420","Woodland","New Jersey","Burlington"
13400777630,"US","3400777630","Waterford","New Jersey","Camden"
13400900000,"US","3400900000","County subdivisions not defined","New Jersey","Cape May"
13400917560,"US","3400917560","Dennis","New Jersey","Cape May"
13400954360,"US","3400954360","Ocean City","New Jersey","Cape May"
13400966390,"US","3400966390","Sea Isle City","New Jersey","Cape May"
13400974810,"US","3400974810","Upper","New Jersey","Cape May"
13401100000,"US","3401100000","County subdivisions not defined","New Jersey","Cumberland"
13401118220,"US","3401118220","Downe","New Jersey","Cumberland"
13401139450,"US","3401139450","Lawrence","New Jersey","Cumberland"
13401144580,"US","3401144580","Maurice River","New Jersey","Cumberland"
13401343800,"US","3401343800","Maplewood","New Jersey","Essex"
13401346380,"US","3401346380","Millburn","New Jersey","Essex"
13401703580,"US","3401703580","Bayonne","New Jersey","Hudson"
13401728650,"US","3401728650","Guttenberg","New Jersey","Hudson"
13401732250,"US","3401732250","Hoboken","New Jersey","Hudson"
13401736000,"US","3401736000","Jersey City","New Jersey","Hudson"
13401736510,"US","3401736510","Kearny","New Jersey","Hudson"
13401752470,"US","3401752470","North Bergen","New Jersey","Hudson"
13401777930,"US","3401777930","Weehawken","New Jersey","Hudson"
13401779610,"US","3401779610","West New York","New Jersey","Hudson"
13402354705,"US","3402354705","Old Bridge","New Jersey","Middlesex"
13402365790,"US","3402365790","Sayreville","New Jersey","Middlesex"
13402368550,"US","3402368550","South Amboy","New Jersey","Middlesex"
13402382000,"US","3402382000","Woodbridge","New Jersey","Middlesex"
13402500070,"US","3402500070","Aberdeen","New Jersey","Monmouth"
13402502110,"US","3402502110","Atlantic Highlands","New Jersey","Monmouth"
13402536480,"US","3402536480","Keansburg","New Jersey","Monmouth"
13402536810,"US","3402536810","Keyport","New Jersey","Monmouth"
13402545990,"US","3402545990","Middletown","New Jersey","Monmouth"
13402574540,"US","3402574540","Union Beach","New Jersey","Monmouth"
13402903050,"US","3402903050","Barnegat","New Jersey","Ocean"
13402934680,"US","3402934680","Jackson","New Jersey","Ocean"
13402937380,"US","3402937380","Lacey","New Jersey","Ocean"
13402940560,"US","3402940560","Little Egg Harbor","New Jersey","Ocean"
13402943140,"US","3402943140","Manchester","New Jersey","Ocean"
13402959790,"US","3402959790","Plumsted","New Jersey","Ocean"
13402970320,"US","3402970320","Stafford","New Jersey","Ocean"
13402973125,"US","3402973125","Toms River","New Jersey","Ocean"
13403341640,"US","3403341640","Lower Alloways Creek","New Jersey","Salem"
13403357870,"US","3403357870","Pennsville","New Jersey","Salem"
13500190060,"US","3500190060","Albuquerque","New Mexico","Bernalillo"
13500191095,"US","3500191095","East Bernalillo","New Mexico","Bernalillo"
13500191590,"US","3500191590","Isleta Pueblo","New Mexico","Bernalillo"
13500193735,"US","3500193735","West Bernalillo","New Mexico","Bernalillo"
13500691380,"US","3500691380","Grants","New Mexico","Cibola"
13500691710,"US","3500691710","Laguna","New Mexico","Cibola"
13500790600,"US","3500790600","Cimarron","New Mexico","Colfax"
13500792520,"US","3500792520","Raton","New Mexico","Colfax"
13501390090,"US","3501390090","Anthony","New Mexico","Doña Ana"
13501391050,"US","3501391050","Doña Ana-Hill","New Mexico","Doña Ana"
13501391260,"US","3501391260","Fairacres","New Mexico","Doña Ana"
13501391440,"US","3501391440","Hatch","New Mexico","Doña Ana"
13501393840,"US","3501393840","White Sands","New Mexico","Doña Ana"
13502591470,"US","3502591470","Hobbs","New Mexico","Lea"
13502591620,"US","3502591620","Jal","New Mexico","Lea"
13502790510,"US","3502790510","Carrizozo","New Mexico","Lincoln"
13502891860,"US","3502891860","Los Alamos","New Mexico","Los Alamos"
13502893810,"US","3502893810","White Rock","New Mexico","Los Alamos"
13502990900,"US","3502990900","Deming North","New Mexico","Luna"
13503190840,"US","3503190840","Crownpoint","New Mexico","McKinley"
13503192535,"US","3503192535","Red Rock","New Mexico","McKinley"
13503193870,"US","3503193870","Zuni","New Mexico","McKinley"
13503393720,"US","3503393720","Wagon Mound","New Mexico","Mora"
13503590030,"US","3503590030","Alamogordo","New Mexico","Otero"
13503593120,"US","3503593120","Southeast Otero","New Mexico","Otero"
13503593570,"US","3503593570","Tularosa","New Mexico","Otero"
13503990810,"US","3503990810","Coyote","New Mexico","Rio Arriba"
13503991682,"US","3503991682","Jicarilla Apache","New Mexico","Rio Arriba"
13503993390,"US","3503993390","Tierra Amarilla","New Mexico","Rio Arriba"
13503993630,"US","3503993630","Vallecitos","New Mexico","Rio Arriba"
13503993795,"US","3503993795","West Rio Arriba","New Mexico","Rio Arriba"
13504390870,"US","3504390870","Cuba","New Mexico","Sandoval"
13504391654,"US","3504391654","Jemez-Zia","New Mexico","Sandoval"
13504392655,"US","3504392655","Rio Rancho","New Mexico","Sandoval"
13504392944,"US","3504392944","Santo Domingo-San Felipe","New Mexico","Sandoval"
13504590180,"US","3504590180","Aztec","New Mexico","San Juan"
13504590360,"US","3504590360","Bloomfield","New Mexico","San Juan"
13504591290,"US","3504591290","Farmington","New Mexico","San Juan"
13504592150,"US","3504592150","Napi Headquarters","New Mexico","San Juan"
13504592180,"US","3504592180","Nenahnezad-Burnham","New Mexico","San Juan"
13504592970,"US","3504592970","Shiprock-Sanostee","New Mexico","San Juan"
13504790750,"US","3504790750","Conchas Dam","New Mexico","San Miguel"
13504793420,"US","3504793420","Trementina","New Mexico","San Miguel"
13504992850,"US","3504992850","Santa Fe North","New Mexico","Santa Fe"
13504992880,"US","3504992880","Santa Fe South","New Mexico","Santa Fe"
13505193480,"US","3505193480","Truth or Consequences East","New Mexico","Sierra"
13505390630,"US","3505390630","Claunch","New Mexico","Socorro"
13505391980,"US","3505391980","Magdalena","New Mexico","Socorro"
13505393040,"US","3505393040","Socorro","New Mexico","Socorro"
13505592490,"US","3505592490","Questa","New Mexico","Taos"
13505593300,"US","3505593300","Taos","New Mexico","Taos"
13505593330,"US","3505593330","Taos Pueblo","New Mexico","Taos"
13505593450,"US","3505593450","Tres Piedras","New Mexico","Taos"
13505990690,"US","3505990690","Clayton South","New Mexico","Union"
13600508510,"US","3600508510","Bronx","New York","Bronx"
13601103166,"US","3601103166","Aurelius","New York","Cayuga"
13601126231,"US","3601126231","Fleming","New York","Cayuga"
13601128673,"US","3601128673","Genoa","New York","Cayuga"
13601141740,"US","3601141740","Ledyard","New York","Cayuga"
13601148307,"US","3601148307","Moravia","New York","Cayuga"
13601151198,"US","3601151198","Niles","New York","Cayuga"
13601155871,"US","3601155871","Owasco","New York","Cayuga"
13601165816,"US","3601165816","Scipio","New York","Cayuga"
13601166278,"US","3601166278","Sempronius","New York","Cayuga"
13601170376,"US","3601170376","Springport","New York","Cayuga"
13601177024,"US","3601177024","Venice","New York","Cayuga"
13601314069,"US","3601314069","Chautauqua","New York","Chautauqua"
13601314072,"US","3601314072","Chautauqua Lake","New York","Chautauqua"
13601323976,"US","3601323976","Ellery","New York","Chautauqua"
13601903221,"US","3601903221","Au Sable","New York","Clinton"
13601905485,"US","3601905485","Beekmantown","New York","Clinton"
13601913750,"US","3601913750","Champlain","New York","Clinton"
13601914113,"US","3601914113","Chazy","New York","Clinton"
13601957375,"US","3601957375","Peru","New York","Clinton"
13601958574,"US","3601958574","Plattsburgh","New York","Clinton"
13601958585,"US","3601958585","Plattsburgh","New York","Clinton"
13602116177,"US","3602116177","Clermont","New York","Columbia"
13602128772,"US","3602128772","Germantown","New York","Columbia"
13602130565,"US","3602130565","Greenport","New York","Columbia"
13602135969,"US","3602135969","Hudson","New York","Columbia"
13602142917,"US","3602142917","Livingston","New York","Columbia"
13602171443,"US","3602171443","Stockport","New York","Columbia"
13602171850,"US","3602171850","Stuyvesant","New York","Columbia"
13602365915,"US","3602365915","Scott","New York","Cortland"
13602705100,"US","3602705100","Beacon","New York","Dutchess"
13602725978,"US","3602725978","Fishkill","New York","Dutchess"
13602737209,"US","3602737209","Hyde Park","New York","Dutchess"
13602759641,"US","3602759641","Poughkeepsie","New York","Dutchess"
13602759652,"US","3602759652","Poughkeepsie","New York","Dutchess"
13602760905,"US","3602760905","Red Hook","New York","Dutchess"
13602761357,"US","3602761357","Rhinebeck","New York","Dutchess"
13602778157,"US","3602778157","Wappinger","New York","Dutchess"
13602911000,"US","3602911000","Buffalo","New York","Erie"
13602929828,"US","3602929828","Grand Island","New York","Erie"
13602974166,"US","3602974166","Tonawanda","New York","Erie"
13602975000,"US","3602975000","Tonawanda","New York","Erie"
13603115330,"US","3603115330","Chesterfield","New York","Essex"
13603119246,"US","3603119246","Crown Point","New York","Essex"
13603124768,"US","3603124768","Essex","New York","Essex"
13603148428,"US","3603148428","Moriah","New York","Essex"
13603150144,"US","3603150144","Newcomb","New York","Essex"
13603173891,"US","3603173891","Ticonderoga","New York","Essex"
13603180775,"US","3603180775","Westport","New York","Essex"
13603182271,"US","3603182271","Willsboro","New York","Essex"
13603332314,"US","3603332314","Harrietstown","New York","Franklin"
13603508433,"US","3603508433","Broadalbin","New York","Fulton"
13603546217,"US","3603546217","Mayfield","New York","Fulton"
13603551407,"US","3603551407","Northampton","New York","Fulton"
13603902913,"US","3603902913","Athens","New York","Greene"
13603913013,"US","3603913013","Catskill","New York","Greene"
13603918729,"US","3603918729","Coxsackie","New York","Greene"
13603949935,"US","3603949935","New Baltimore","New York","Greene"
13604500000,"US","3604500000","County subdivisions not defined","New York","Jefferson"
13604501176,"US","3604501176","Alexandria","New York","Jefferson"
13604502297,"US","3604502297","Antwerp","New York","Jefferson"
13604510242,"US","3604510242","Brownville","New York","Jefferson"
13604512364,"US","3604512364","Cape Vincent","New York","Jefferson"
13604516100,"US","3604516100","Clayton","New York","Jefferson"
13604535782,"US","3604535782","Hounsfield","New York","Jefferson"
13604542015,"US","3604542015","Le Ray","New York","Jefferson"
13604555398,"US","3604555398","Orleans","New York","Jefferson"
13604557562,"US","3604557562","Philadelphia","New York","Jefferson"
13604582348,"US","3604582348","Wilna","New York","Jefferson"
13604710022,"US","3604710022","Brooklyn","New York","Kings"
13605117618,"US","3605117618","Conesus","New York","Livingston"
13605128629,"US","3605128629","Geneseo","New York","Livingston"
13605131016,"US","3605131016","Groveland","New York","Livingston"
13605142961,"US","3605142961","Livonia","New York","Livingston"
13605170475,"US","3605170475","Springwater","New York","Livingston"
13605929113,"US","3605929113","Glen Cove","New York","Nassau"
13605934000,"US","3605934000","Hempstead","New York","Nassau"
13605953000,"US","3605953000","North Hempstead","New York","Nassau"
13605956000,"US","3605956000","Oyster Bay","New York","Nassau"
13606144919,"US","3606144919","Manhattan","New York","New York"
13606342158,"US","3606342158","Lewiston","New York","Niagara"
13606351055,"US","3606351055","Niagara Falls","New York","Niagara"
13606353682,"US","3606353682","North Tonawanda","New York","Niagara"
13606359267,"US","3606359267","Porter","New York","Niagara"
13606381380,"US","3606381380","Wheatfield","New York","Niagara"
13606577486,"US","3606577486","Vienna","New York","Oneida"
13606728519,"US","3606728519","Geddes","New York","Onondaga"
13606745491,"US","3606745491","Marcellus","New York","Onondaga"
13606755651,"US","3606755651","Otisco","New York","Onondaga"
13606764815,"US","3606764815","Salina","New York","Onondaga"
13606767521,"US","3606767521","Skaneateles","New York","Onondaga"
13606770057,"US","3606770057","Spafford","New York","Onondaga"
13606773000,"US","3606773000","Syracuse","New York","Onondaga"
13606912100,"US","3606912100","Canadice","New York","Ontario"
13606912144,"US","3606912144","Canandaigua","New York","Ontario"
13606912155,"US","3606912155","Canandaigua","New York","Ontario"
13606929531,"US","3606929531","Gorham","New York","Ontario"
13606961544,"US","3606961544","Richmond","New York","Ontario"
13606968660,"US","3606968660","South Bristol","New York","Ontario"
13607118300,"US","3607118300","Cornwall","New York","Orange"
13607134550,"US","3607134550","Highlands","New York","Orange"
13607150034,"US","3607150034","Newburgh","New York","Orange"
13607150045,"US","3607150045","Newburgh","New York","Orange"
13607150848,"US","3607150848","New Windsor","New York","Orange"
13607175781,"US","3607175781","Tuxedo","New York","Orange"
13607182755,"US","3607182755","Woodbury","New York","Orange"
13607300000,"US","3607300000","County subdivisions not defined","New York","Orleans"
13607517904,"US","3607517904","Constantia","New York","Oswego"
13607580500,"US","3607580500","West Monroe","New York","Oswego"
13607724845,"US","3607724845","Exeter","New York","Otsego"
13607755695,"US","3607755695","Otsego","New York","Otsego"
13607761467,"US","3607761467","Richfield","New York","Otsego"
13607770310,"US","3607770310","Springfield","New York","Otsego"
13607957584,"US","3607957584","Philipstown","New York","Putnam"
13608160323,"US","3608160323","Queens","New York","Queens"
13608570915,"US","3608570915","Staten Island","New York","Richmond"
13608715968,"US","3608715968","Clarkstown","New York","Rockland"
13608732765,"US","3608732765","Haverstraw","New York","Rockland"
13608755211,"US","3608755211","Orangetown","New York","Rockland"
13608771674,"US","3608771674","Stony Point","New York","Rockland"
13608931841,"US","3608931841","Hammond","New York","St. Lawrence"
13608942631,"US","3608942631","Lisbon","New York","St. Lawrence"
13608943588,"US","3608943588","Louisville","New York","St. Lawrence"
13608946030,"US","3608946030","Massena","New York","St. Lawrence"
13608948582,"US","3608948582","Morristown","New York","St. Lawrence"
13608954485,"US","3608954485","Ogdensburg","New York","St. Lawrence"
13608955563,"US","3608955563","Oswegatchie","New York","St. Lawrence"
13608977739,"US","3608977739","Waddington","New York","St. Lawrence"
13609119807,"US","3609119807","Day","New York","Saratoga"
13609123591,"US","3609123591","Edinburg","New York","Saratoga"
13609131269,"US","3609131269","Hadley","New York","Saratoga"
13609159949,"US","3609159949","Providence","New York","Saratoga"
13609720676,"US","3609720676","Dix","New York","Schuyler"
13609733073,"US","3609733073","Hector","New York","Schuyler"
13609918663,"US","3609918663","Covert","New York","Seneca"
13609925505,"US","3609925505","Fayette","New York","Seneca"
13609928640,"US","3609928640","Geneva","New York","Seneca"
13609943225,"US","3609943225","Lodi","New York","Seneca"
13609955827,"US","3609955827","Ovid","New York","Seneca"
13609963440,"US","3609963440","Romulus","New York","Seneca"
13609966333,"US","3609966333","Seneca Falls","New York","Seneca"
13609976958,"US","3609976958","Varick","New York","Seneca"
13610159982,"US","3610159982","Pulteney","New York","Steuben"
13610176496,"US","3610176496","Urbana","New York","Steuben"
13610178883,"US","3610178883","Wayne","New York","Steuben"
13610304000,"US","3610304000","Babylon","New York","Suffolk"
13610310000,"US","3610310000","Brookhaven","New York","Suffolk"
13610322194,"US","3610322194","East Hampton","New York","Suffolk"
13610338000,"US","3610338000","Islip","New York","Suffolk"
13610361984,"US","3610361984","Riverhead","New York","Suffolk"
13610368473,"US","3610368473","Southampton","New York","Suffolk"
13610369463,"US","3610369463","Southold","New York","Suffolk"
13610549847,"US","3610549847","Neversink","New York","Sullivan"
13610938077,"US","3610938077","Ithaca","New York","Tompkins"
13610938088,"US","3610938088","Ithaca","New York","Tompkins"
13610941234,"US","3610941234","Lansing","New York","Tompkins"
13610975990,"US","3610975990","Ulysses","New York","Tompkins"
13611124691,"US","3611124691","Esopus","New York","Ulster"
13611137143,"US","3611137143","Hurley","New York","Ulster"
13611139727,"US","3611139727","Kingston","New York","Ulster"
13611142994,"US","3611142994","Lloyd","New York","Ulster"
13611145722,"US","3611145722","Marlborough","New York","Ulster"
13611154749,"US","3611154749","Olive","New York","Ulster"
13611165299,"US","3611165299","Saugerties","New York","Ulster"
13611175935,"US","3611175935","Ulster","New York","Ulster"
13611178828,"US","3611178828","Wawarsing","New York","Ulster"
13611307234,"US","3611307234","Bolton","New York","Warren"
13611331335,"US","3611331335","Hague","New York","Warren"
13611340519,"US","3611340519","Lake George","New York","Warren"
13611520885,"US","3611520885","Dresden","New York","Washington"
13611526715,"US","3611526715","Fort Ann","New York","Washington"
13611560092,"US","3611560092","Putnam","New York","Washington"
13611581633,"US","3611581633","Whitehall","New York","Washington"
13611700000,"US","3611700000","County subdivisions not defined","New York","Wayne"
13611918410,"US","3611918410","Cortlandt","New York","Westchester"
13611930367,"US","3611930367","Greenburgh","New York","Westchester"
13611944842,"US","3611944842","Mamaroneck","New York","Westchester"
13611949011,"US","3611949011","Mount Pleasant","New York","Westchester"
13611950617,"US","3611950617","New Rochelle","New York","Westchester"
13611955541,"US","3611955541","Ossining","New York","Westchester"
13611956979,"US","3611956979","Peekskill","New York","Westchester"
13611957012,"US","3611957012","Pelham","New York","Westchester"
13611964309,"US","3611964309","Rye","New York","Westchester"
13611964320,"US","3611964320","Rye","New York","Westchester"
